Street_Num,Street_Nam,Borough,BBL0,BBL1,BBL2,BBL3,BBL4,BBL5,BBL6,BBL7,BBL8,BBL9,BBL10,BBL11,BBL12,BBL13,BBL14,BBL15,BBL16,OER_Progra,Class,NTA
68-70,SPRING STREET,Manhattan,1004820019.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),SoHo-TriBeCa-Civic Center-Little Italy
"350",West 39th Street,Manhattan,1007620006.00000000000,1007620067.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Clinton
"400",West 61st Street,Manhattan,1011710154.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Lincoln Square
"21",West End Avenue,Manhattan,1011710163.99999988079,1011710165.00000000000,1011717510.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Lincoln Square
"170",Amsterdam Avenue,Manhattan,1011580012.00000011921,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,VCP (Enrolled),Completed (C),Lincoln Square
"618",West 47th Street,Manhattan,1010940044.00000011921,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,VCP (Enrolled),Completed (C),Clinton
"600",West 58th Street,Manhattan,1011050035.99999988079,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Clinton
"510",West 30th Street,Manhattan,1007010059.00000000000,1007010016.00000000000,1007010051.99999988079,1007010045.00000000000,1007010054.99999988079,1007010056.00000000000,1007010058.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Hudson Yards-Chelsea-Flatiron-Union Square
"440",Washington Street,Manhattan,1002230013.00000000000,1002230014.99999988079,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),SoHo-TriBeCa-Civic Center-Little Italy
"424",EAST 34TH STREET,Manhattan,1009627501.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Murray Hill-Kips Bay
"5",West End Avenue,Manhattan,1011710165.00000000000,1011717510.99999988079,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Lincoln Square
"7",West 21st Street,Manhattan,1008230030.99999988079,1008237507.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Hudson Yards-Chelsea-Flatiron-Union Square
"433",EAST 30TH STREET,Manhattan,1009627501.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Murray Hill-Kips Bay
"5",West 125th Street,Manhattan,1017230030.99999988079,1017230045.00000000000,1017230144.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Central Harlem South
"2211",3rd Avenue,Manhattan,1017850043.00000000000,1017850046.00000000000,1017850146.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),East Harlem North
"545",West 48th Street,Manhattan,1010770010.00000000000,1010777501.00000000000,1010770008.00000000000,1010770043.00000000000,1010770056.00000000000,1010770009.00000011921,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Clinton
"508",West 24th Street,Manhattan,1006950044.00000011921,1006957507.99999988079,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Hudson Yards-Chelsea-Flatiron-Union Square
"522",West 29th Street,Manhattan,1007000049.00000011921,1007000048.00000000000,1007000046.99999988079,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Hudson Yards-Chelsea-Flatiron-Union Square
"146",WOOSTER STREET,Manhattan,1005140006.99999988079,1005140009.00000011921,1005147506.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,VCP (Enrolled),Completed (C),SoHo-TriBeCa-Civic Center-Little Italy
"445",West 35th Street,Manhattan,1007330008.00000000000,1007330009.00000011921,1007330058.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Hudson Yards-Chelsea-Flatiron-Union Square
"551",West 21st Street,Manhattan,1006930001.00000011921,1006930001.00000011921,1006930008.00000000000,1006937502.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Hudson Yards-Chelsea-Flatiron-Union Square
"525",East 73rd Street,Manhattan,1014850014.99999988079,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Lenox Hill-Roosevelt Island
"639",11th Avenue,Manhattan,1010940035.99999988079,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Clinton
"509",West 38th Street,Manhattan,1007100022.00000000000,1007100042.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Hudson Yards-Chelsea-Flatiron-Union Square
"464",West 130th Street,Manhattan,1019690067.99999988079,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Manhattanville
"521",West 145th Street,Manhattan,1020770014.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Hamilton Heights
"310",West 40th Street,Manhattan,1007630046.99999988079,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Clinton
"239",10th Avenue,Manhattan,1006960032.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Hudson Yards-Chelsea-Flatiron-Union Square
"511",West 36th Street,Manhattan,1007080022.00000000000,1007080024.00000000000,1007080019.99999988079,1007080046.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Hudson Yards-Chelsea-Flatiron-Union Square
"400",West 61st Street,Manhattan,1011710155.00000000000,1011710157.00000000000,1011710158.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Lincoln Square
"153",Sherman Avenue,Manhattan,1022210005.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,VCP (Enrolled),Completed (C),Marble Hill-Inwood
"400",Park Avenue South,Manhattan,1008570040.00000000000,1008570046.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Hudson Yards-Chelsea-Flatiron-Union Square
"688",Broadway,Manhattan,1005310003.99999988079,1005310016.00000000000,1005317505.00000011921,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (No Cleanup)",Completed (C),West Village
"572",Broome Street,Manhattan,1005780075.00000000000,1005780077.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,VCP (Enrolled),Completed (C),SoHo-TriBeCa-Civic Center-Little Italy
"540",West 53rd Street,Manhattan,1010810001.00000011921,1010810050.00000000000,1010810080.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Clinton
"526",West 28th Street,Manhattan,1006990049.00000011921,1006997504.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Hudson Yards-Chelsea-Flatiron-Union Square
"69",East 125th Street,Manhattan,1017500028.00000011921,1017500029.00000000000,1017500030.00000000000,1017500044.00000011921,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),East Harlem North
"288",St. Nicholas Avenue,Manhattan,1019510043.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Central Harlem South
"400",West 155th Street,Manhattan,1020690021.00000000000,1020697501.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Hamilton Heights
"444",10th Avenue,Manhattan,1007320070.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Hudson Yards-Chelsea-Flatiron-Union Square
"300",Lafayette Street,Manhattan,1005100038.00000000000,1005100038.99999988079,1005100040.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),SoHo-TriBeCa-Civic Center-Little Italy
"211",West 28th Street,Manhattan,1007780033.00000011921,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Midtown-Midtown South
"42",Crosby Street,Manhattan,1004830035.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),SoHo-TriBeCa-Civic Center-Little Italy
"23",West 116th Street,Manhattan,1016000019.99999988079,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Central Harlem South
"372",Lafayette Street,Manhattan,1005300013.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),West Village
"149",EAST 125 STREET,Manhattan,1017740030.00000000000,1017747501.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),East Harlem North
"15",Renwick Street,Manhattan,1005940044.00000011921,1005940046.99999988079,1005947510.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),SoHo-TriBeCa-Civic Center-Little Italy
"338",West 39th Street,Manhattan,1007620061.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Clinton
"411",West 35th Street,Manhattan,1007330022.99999988079,1007330024.00000000000,1007330025.00000011921,1007330028.00000011921,1007330046.99999988079,1007330058.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Hudson Yards-Chelsea-Flatiron-Union Square
"403",Greenwich Street,Manhattan,1002140003.99999988079,1002147505.00000011921,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),SoHo-TriBeCa-Civic Center-Little Italy
"529",West 29th Street,Manhattan,1007010011.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Hudson Yards-Chelsea-Flatiron-Union Square
"328",West 36th Street,Manhattan,1007590054.99999988079,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Hudson Yards-Chelsea-Flatiron-Union Square
"321",West 35th Street,Manhattan,1007590026.00000000000,1007590027.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Hudson Yards-Chelsea-Flatiron-Union Square
"346",West 40th Street,Manhattan,1007630067.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Clinton
"333",West 38th Street,Manhattan,1007620016.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,VCP (Enrolled),Completed (C),Clinton
"160",Leroy Street,Manhattan,1006010003.99999988079,1006010008.00000000000,1006010010.00000000000,1006010001.00000011921,1006010005.00000000000,1006017502.99999988079,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,VCP (Enrolled),Completed (C),West Village
"11",Greene Street,Manhattan,1002290001.00000011921,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),SoHo-TriBeCa-Civic Center-Little Italy
"326",West 37th Street,Manhattan,1007600058.00000000000,1007600059.00000000000,1007600060.00000011921,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Hudson Yards-Chelsea-Flatiron-Union Square
"627",Greenwich Street,Manhattan,1006020058.00000000000,1006027502.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),West Village
"42",Lispenard Street,Manhattan,1001940024.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),SoHo-TriBeCa-Civic Center-Little Italy
"507",West 24th Street,Manhattan,1006960028.00000011921,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Hudson Yards-Chelsea-Flatiron-Union Square
"2329",Frederick Douglass Blvd,Manhattan,1019520029.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Central Harlem South
"312",West 37th Street,Manhattan,1007600051.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Hudson Yards-Chelsea-Flatiron-Union Square
"2395",Frederick Douglas Blvd,Manhattan,1019550012.00000011921,1019550014.00000000000,1019550016.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,VCP (Enrolled),Completed (C),Central Harlem North-Polo Grounds
"922",Westchester Avenue,Bronx,2026970034.99999976158,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,VCP (Enrolled),Completed (C),Longwood
"2997",Webster Avenue,Bronx,2032800039.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Bedford Park-Fordham North
"972",Leggett Avenue,Bronx,2026840068.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,VCP (Enrolled),Completed (C),Longwood
"3560",White Plains Road,Bronx,2046570093.99999976158,2046570096.00000000000,2046570090.00000000000,2046570089.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Williamsbridge-Olinville
"4451",3rd Avenue,Bronx,2030510028.00000000000,2030510041.00000000000,2030510043.00000000000,2030510045.00000023842,2030510034.00000023842,2030510040.00000023842,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),East Tremont
"1910",Webster Avenue,Bronx,2030270001.00000000000,2030270005.00000000000,2030270008.00000023842,2030270042.00000000000,2030270045.00000023842,2030270049.00000000000,2030270053.00000000000,2030270054.00000000000,3030277501.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Mount Hope
"988",EAST 180TH STREET,Bronx,2031320001.00000000000,2031320002.00000023842,2031327501.00000023842,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),East Tremont
"801",East Gun Hill Road,Bronx,2046700002.00000023842,2046700005.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Williamsbridge-Olinville
"922",Westchester Avenue,Bronx,2026970038.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,VCP (Enrolled),Completed (C),Longwood
"950",East 176th Street,Bronx,2029840066.99999976158,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Crotona Park East
"881",East 147th Street,Bronx,2026000187.00000000000,2026000221.99999976158,2026000220.00000000000,2026000213.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Mott Haven-Port Morris
"1512",Boone Avenue,Bronx,2030130012.00000000000,2030130029.00000023842,2030130031.00000000000,2030130034.99999976158,2030130037.00000000000,2030130045.99999976158,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Crotona Park East
"1939",West Farms Road,Bronx,2030160050.00000023842,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),East Tremont
"843",Tilden Street,Bronx,2046710002.00000023842,2046710002.99999976158,2046710004.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Williamsbridge-Olinville
"3363",3rd Avenue,Bronx,2023700033.00000000000,2023700034.00000023842,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Morrisania-Melrose
"262",East 143rd Street,Bronx,2023340045.00000023842,2023340059.00000000000,2023340043.00000000000,2023340038.00000000000,2023340039.00000000000,2023340039.99999976158,2023340041.00000000000,2023340138.00000000000,2023340139.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Mott Haven-Port Morris
"1600",Pelham Parkway,Bronx,2042230029.99999976158,2042230036.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Pelham Parkway
"92",WEST TREMONT AVENUE,Bronx,2028670125.00000023842,2028670128.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,VCP (Enrolled),Completed (C),University Heights-Morris Heights
"164",Bruckner Blvd,Bronx,2025460027.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Mott Haven-Port Morris
"425",East 161st Street,Bronx,2023830039.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (No Cleanup)",Completed (C),Morrisania-Melrose
"2026",Westchester Avenue,Bronx,2038050011.00000000000,2038050011.00000000000,2038050013.00000023842,2038050013.99999976158,2038050015.00000000000,2038050017.00000000000,2038050020.00000000000,2038050066.99999976158,2038050169.00000000000,2038057501.00000023842,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Westchester-Unionport
"1926",Longfellow Avenue,Bronx,2030160038.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),East Tremont
"2987",Webster Avenue,Bronx,2032800045.00000023842,2032800045.99999976158,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Bedford Park-Fordham North
"110",East 149th Street,Bronx,3023510040.00000000000,2023510025.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),West Concourse
"715",East 214th Street,Bronx,2046620023.00000000000,2046620024.00000023842,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Williamsbridge-Olinville
"3100",Webster Avenue,Bronx,2033300068.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Norwood
"221",East 138th Street,Bronx,2023400056.00000023842,2023400058.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Mott Haven-Port Morris
"491",East 165th Street,Bronx,2023700006.00000000000,2023700052.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Morrisania-Melrose
"925",Hunts Point Avenue,Bronx,2027350020.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Hunts Point
"2264",LORING PLACE NORTH,Bronx,2032250010.00000000000,2032250013.00000023842,2032250012.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,VCP (Enrolled),Completed (C),Kingsbridge Heights
"5530",Broadway,Bronx,2032660023.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Spuyten Duyvil-Kingsbridge
"3560",Webster Avenue,Bronx,2033600076.00000000000,2033600070.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (No Cleanup)",Completed (C),park-cemetery-etc-Bronx
"329",East 132nd Street,Bronx,2022950066.99999976158,2022950066.99999976158,2022950040.00000023842,2022950040.00000023842,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Mott Haven-Port Morris
"3556",Webster Avenue,Bronx,2033600061.99999976158,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),park-cemetery-etc-Bronx
"2981",Webster Avenue,Bronx,2032800048.00000000000,2032800049.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,,,,,"VCP (Enrolled), E/RD (Review)",Completed (C),Bedford Park-Fordham North
